Start date;End date;Total [MWh] Original resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Original resolutions
Jul 22, 2015 9:00 AM;Jul 22, 2015 10:00 AM;77,503.00;15,917.75;668.50;2,394.50;12,854.75;61,585.25
Jul 22, 2015 10:00 AM;Jul 22, 2015 11:00 AM;81,910.00;20,083.00;699.75;2,763.75;16,619.50;61,827.00
Jul 22, 2015 11:00 AM;Jul 22, 2015 12:00 PM;85,198.00;23,176.00;738.25;3,275.25;19,162.50;62,022.00
Jul 22, 2015 12:00 PM;Jul 22, 2015 1:00 PM;86,827.00;24,933.00;740.00;3,860.75;20,332.25;61,894.00
Jul 22, 2015 1:00 PM;Jul 22, 2015 2:00 PM;86,438.00;25,070.25;853.50;4,341.50;19,875.25;61,367.75
Jul 22, 2015 2:00 PM;Jul 22, 2015 3:00 PM;84,156.00;24,015.25;976.75;4,533.25;18,505.25;60,140.75
Jul 22, 2015 3:00 PM;Jul 22, 2015 4:00 PM;81,254.00;21,433.75;907.75;4,392.00;16,134.00;59,820.25
Jul 22, 2015 4:00 PM;Jul 22, 2015 5:00 PM;76,704.00;18,111.00;1,026.75;4,097.75;12,986.50;58,593.00
Jul 22, 2015 5:00 PM;Jul 22, 2015 6:00 PM;71,986.00;14,097.75;1,026.50;3,581.75;9,489.50;57,888.25
Jul 22, 2015 6:00 PM;Jul 22, 2015 7:00 PM;66,907.00;9,734.75;918.25;3,027.50;5,789.00;57,172.25
Jul 22, 2015 7:00 PM;Jul 22, 2015 8:00 PM;63,013.00;6,028.25;784.00;2,523.75;2,720.50;56,984.75
Jul 22, 2015 8:00 PM;Jul 22, 2015 9:00 PM;58,539.00;3,490.75;651.50;2,143.00;696.25;55,048.25
Jul 22, 2015 9:00 PM;Jul 22, 2015 10:00 PM;57,384.00;2,592.50;544.25;2,010.25;38.00;54,791.50
Jul 22, 2015 10:00 PM;Jul 22, 2015 11:00 PM;57,109.00;2,500.50;481.25;2,019.25;0.00;54,608.50
Jul 22, 2015 11:00 PM;Jul 23, 2015 12:00 AM;55,705.00;2,523.75;512.00;2,011.75;0.00;53,181.25
Jul 23, 2015 12:00 AM;Jul 23, 2015 1:00 AM;54,573.00;3,520.00;670.00;2,850.00;0.00;51,053.00
Jul 23, 2015 1:00 AM;Jul 23, 2015 2:00 AM;51,945.00;3,573.50;811.50;2,762.00;0.00;48,371.50
Jul 23, 2015 2:00 AM;Jul 23, 2015 3:00 AM;51,037.00;4,271.00;895.00;3,376.00;0.00;46,766.00
Jul 23, 2015 3:00 AM;Jul 23, 2015 4:00 AM;50,038.00;4,093.75;861.75;3,232.00;0.00;45,944.25
Jul 23, 2015 4:00 AM;Jul 23, 2015 5:00 AM;50,526.00;3,608.25;614.75;2,993.50;0.00;46,917.75
Jul 23, 2015 5:00 AM;Jul 23, 2015 6:00 AM;51,600.00;3,214.75;593.75;2,566.50;54.50;48,385.25
Jul 23, 2015 6:00 AM;Jul 23, 2015 7:00 AM;56,948.00;3,226.50;508.00;2,062.00;656.50;53,721.50
Jul 23, 2015 7:00 AM;Jul 23, 2015 8:00 AM;62,133.00;4,874.75;408.50;1,773.50;2,692.75;57,258.25
Jul 23, 2015 8:00 AM;Jul 23, 2015 9:00 AM;68,536.00;7,844.25;344.50;1,761.00;5,738.75;60,691.75
Jul 23, 2015 9:00 AM;Jul 23, 2015 10:00 AM;73,458.00;11,477.00;328.00;1,882.50;9,266.50;61,981.00
Jul 23, 2015 10:00 AM;Jul 23, 2015 11:00 AM;76,998.00;15,046.00;352.00;2,264.00;12,430.00;61,952.00
Jul 23, 2015 11:00 AM;Jul 23, 2015 12:00 PM;80,022.00;17,790.75;413.50;2,712.50;14,664.75;62,231.25
Jul 23, 2015 12:00 PM;Jul 23, 2015 1:00 PM;81,739.00;19,472.00;622.25;3,064.00;15,785.75;62,267.00
Jul 23, 2015 1:00 PM;Jul 23, 2015 2:00 PM;81,706.00;19,828.25;701.00;3,321.75;15,805.50;61,877.75
Jul 23, 2015 2:00 PM;Jul 23, 2015 3:00 PM;80,459.00;19,543.00;766.75;3,479.75;15,296.50;60,916.00
Jul 23, 2015 3:00 PM;Jul 23, 2015 4:00 PM;78,512.00;18,244.25;814.00;3,511.75;13,918.50;60,267.75
Jul 23, 2015 4:00 PM;Jul 23, 2015 5:00 PM;74,881.00;15,794.75;831.50;3,378.25;11,585.00;59,086.25
Jul 23, 2015 5:00 PM;Jul 23, 2015 6:00 PM;70,326.00;12,552.50;817.75;3,105.75;8,629.00;57,773.50
Jul 23, 2015 6:00 PM;Jul 23, 2015 7:00 PM;66,602.00;9,043.25;765.50;2,696.25;5,581.50;57,558.75
Jul 23, 2015 7:00 PM;Jul 23, 2015 8:00 PM;63,158.00;5,729.25;685.50;2,227.00;2,816.75;57,428.75
Jul 23, 2015 8:00 PM;Jul 23, 2015 9:00 PM;59,281.00;3,102.25;594.50;1,837.75;670.00;56,178.75
Jul 23, 2015 9:00 PM;Jul 23, 2015 10:00 PM;57,362.00;2,100.50;498.00;1,568.00;34.50;55,261.50
Jul 23, 2015 10:00 PM;Jul 23, 2015 11:00 PM;57,260.00;1,826.50;395.75;1,430.75;0.00;55,433.50
Jul 23, 2015 11:00 PM;Jul 24, 2015 12:00 AM;54,810.00;1,646.00;268.00;1,378.00;0.00;53,164.00
Jul 24, 2015 12:00 AM;Jul 24, 2015 1:00 AM;51,325.00;1,628.50;212.75;1,415.75;0.00;49,696.50
Jul 24, 2015 1:00 AM;Jul 24, 2015 2:00 AM;50,267.00;1,584.75;193.75;1,391.00;0.00;48,682.25
Jul 24, 2015 2:00 AM;Jul 24, 2015 3:00 AM;49,074.00;1,630.25;178.25;1,452.00;0.00;47,443.75
Jul 24, 2015 3:00 AM;Jul 24, 2015 4:00 AM;47,891.00;1,651.25;159.25;1,492.00;0.00;46,239.75
Jul 24, 2015 4:00 AM;Jul 24, 2015 5:00 AM;48,240.00;1,701.75;228.75;1,473.00;0.00;46,538.25
Jul 24, 2015 5:00 AM;Jul 24, 2015 6:00 AM;50,429.00;1,680.25;209.25;1,405.50;65.50;48,748.75
Jul 24, 2015 6:00 AM;Jul 24, 2015 7:00 AM;55,636.00;2,452.75;182.25;1,308.00;962.50;53,183.25
Jul 24, 2015 7:00 AM;Jul 24, 2015 8:00 AM;61,840.00;4,937.25;149.25;1,137.50;3,650.50;56,902.75
Jul 24, 2015 8:00 AM;Jul 24, 2015 9:00 AM;68,045.00;8,454.50;117.00;964.00;7,373.50;59,590.50
Jul 24, 2015 9:00 AM;Jul 24, 2015 10:00 AM;73,491.00;12,339.50;101.25;862.75;11,375.50;61,151.50
Jul 24, 2015 10:00 AM;Jul 24, 2015 11:00 AM;77,584.00;15,670.25;96.25;799.75;14,774.25;61,913.75
Jul 24, 2015 11:00 AM;Jul 24, 2015 12:00 PM;80,742.00;18,040.25;95.00;794.50;17,150.75;62,701.75
Jul 24, 2015 12:00 PM;Jul 24, 2015 1:00 PM;81,491.00;19,349.25;76.50;811.00;18,461.75;62,141.75
Jul 24, 2015 1:00 PM;Jul 24, 2015 2:00 PM;81,425.00;19,583.50;134.00;879.75;18,569.75;61,841.50
Jul 24, 2015 2:00 PM;Jul 24, 2015 3:00 PM;79,431.00;18,925.25;203.00;1,040.75;17,681.50;60,505.75
Jul 24, 2015 3:00 PM;Jul 24, 2015 4:00 PM;76,424.00;17,295.75;267.00;1,265.25;15,763.50;59,128.25
Jul 24, 2015 4:00 PM;Jul 24, 2015 5:00 PM;71,992.00;14,833.00;336.25;1,555.00;12,941.75;57,159.00
Jul 24, 2015 5:00 PM;Jul 24, 2015 6:00 PM;67,931.00;11,854.25;455.50;1,967.00;9,431.75;56,076.75
Jul 24, 2015 6:00 PM;Jul 24, 2015 7:00 PM;63,931.00;8,904.00;647.00;2,570.75;5,686.25;55,027.00
Jul 24, 2015 7:00 PM;Jul 24, 2015 8:00 PM;60,569.00;6,766.75;859.50;3,300.00;2,607.25;53,802.25
Jul 24, 2015 8:00 PM;Jul 24, 2015 9:00 PM;58,037.00;5,814.00;1,059.75;4,172.50;581.75;52,223.00
Jul 24, 2015 9:00 PM;Jul 24, 2015 10:00 PM;57,724.00;6,419.75;1,252.25;5,145.75;21.75;51,304.25
Jul 24, 2015 10:00 PM;Jul 24, 2015 11:00 PM;58,065.00;7,645.25;1,435.25;6,210.00;0.00;50,419.75
Jul 24, 2015 11:00 PM;Jul 25, 2015 12:00 AM;55,872.00;8,631.00;1,568.25;7,062.75;0.00;47,241.00
Jul 25, 2015 12:00 AM;Jul 25, 2015 1:00 AM;54,146.00;10,439.50;1,605.00;8,834.50;0.00;43,706.50
Jul 25, 2015 1:00 AM;Jul 25, 2015 2:00 AM;51,833.00;10,533.75;1,657.75;8,876.00;0.00;41,299.25
Jul 25, 2015 2:00 AM;Jul 25, 2015 3:00 AM;50,182.00;12,590.75;1,767.25;10,823.50;0.00;37,591.25
Jul 25, 2015 3:00 AM;Jul 25, 2015 4:00 AM;49,191.00;12,818.25;1,966.75;10,851.50;0.00;36,372.75
Jul 25, 2015 4:00 AM;Jul 25, 2015 5:00 AM;49,382.00;12,896.25;2,046.25;10,850.00;0.00;36,485.75
Jul 25, 2015 5:00 AM;Jul 25, 2015 6:00 AM;49,175.00;12,604.00;1,964.25;10,598.50;41.25;36,571.00
Jul 25, 2015 6:00 AM;Jul 25, 2015 7:00 AM;51,270.00;12,872.00;1,837.25;10,354.00;680.75;38,398.00
Jul 25, 2015 7:00 AM;Jul 25, 2015 8:00 AM;55,967.00;14,353.75;1,685.75;10,027.75;2,640.25;41,613.25
Jul 25, 2015 8:00 AM;Jul 25, 2015 9:00 AM;62,005.00;16,848.25;1,449.50;9,947.00;5,451.75;45,156.75
Jul 25, 2015 9:00 AM;Jul 25, 2015 10:00 AM;67,672.00;20,283.50;1,241.00;10,411.00;8,631.50;47,388.50
Jul 25, 2015 10:00 AM;Jul 25, 2015 11:00 AM;71,094.00;23,977.00;1,136.00;11,377.00;11,464.00;47,117.00
Jul 25, 2015 11:00 AM;Jul 25, 2015 12:00 PM;75,094.00;27,629.25;1,029.75;12,916.50;13,683.00;47,464.75
Jul 25, 2015 12:00 PM;Jul 25, 2015 1:00 PM;76,307.00;29,907.25;520.50;14,415.50;14,971.25;46,399.75
Jul 25, 2015 1:00 PM;Jul 25, 2015 2:00 PM;75,224.00;31,959.75;552.00;16,184.25;15,223.50;43,264.25
Jul 25, 2015 2:00 PM;Jul 25, 2015 3:00 PM;74,994.00;33,486.00;724.25;18,096.00;14,665.75;41,508.00
Jul 25, 2015 3:00 PM;Jul 25, 2015 4:00 PM;74,103.00;34,333.00;964.75;19,991.00;13,377.25;39,770.00
Jul 25, 2015 4:00 PM;Jul 25, 2015 5:00 PM;72,132.00;33,584.25;1,295.25;21,318.50;10,970.50;38,547.75
Jul 25, 2015 5:00 PM;Jul 25, 2015 6:00 PM;69,372.00;31,281.00;1,514.75;21,878.00;7,888.25;38,091.00
Jul 25, 2015 6:00 PM;Jul 25, 2015 7:00 PM;67,067.00;29,018.00;1,776.75;22,527.50;4,713.75;38,049.00
Jul 25, 2015 7:00 PM;Jul 25, 2015 8:00 PM;64,320.00;27,343.00;1,951.25;23,275.75;2,116.00;36,977.00
Jul 25, 2015 8:00 PM;Jul 25, 2015 9:00 PM;61,096.00;25,691.25;1,977.25;23,230.25;483.75;35,404.75
Jul 25, 2015 9:00 PM;Jul 25, 2015 10:00 PM;59,121.00;25,253.75;2,024.00;23,213.00;16.75;33,867.25
Jul 25, 2015 10:00 PM;Jul 25, 2015 11:00 PM;57,125.00;25,411.75;2,098.50;23,313.25;0.00;31,713.25
Jul 25, 2015 11:00 PM;Jul 26, 2015 12:00 AM;55,094.00;25,261.75;2,221.25;23,040.50;0.00;29,832.25
Jul 26, 2015 12:00 AM;Jul 26, 2015 1:00 AM;53,238.00;25,846.50;2,322.75;23,523.75;0.00;27,391.50
Jul 26, 2015 1:00 AM;Jul 26, 2015 2:00 AM;51,162.00;25,407.50;2,324.50;23,083.00;0.00;25,754.50
Jul 26, 2015 2:00 AM;Jul 26, 2015 3:00 AM;49,990.00;25,440.00;2,327.25;23,112.75;0.00;24,550.00
Jul 26, 2015 3:00 AM;Jul 26, 2015 4:00 AM;49,416.00;24,266.25;2,323.00;21,943.25;0.00;25,149.75
Jul 26, 2015 4:00 AM;Jul 26, 2015 5:00 AM;48,532.00;22,821.00;2,261.25;20,559.75;0.00;25,711.00
Jul 26, 2015 5:00 AM;Jul 26, 2015 6:00 AM;46,948.00;21,441.25;2,252.00;19,134.75;54.50;25,506.75
Jul 26, 2015 6:00 AM;Jul 26, 2015 7:00 AM;48,689.00;21,042.00;2,216.50;17,865.00;960.50;27,647.00
Jul 26, 2015 7:00 AM;Jul 26, 2015 8:00 AM;52,594.00;23,062.00;2,131.25;16,766.75;4,164.00;29,532.00
Jul 26, 2015 8:00 AM;Jul 26, 2015 9:00 AM;59,557.00;26,847.50;2,007.25;15,725.75;9,114.50;32,709.50
Jul 26, 2015 9:00 AM;Jul 26, 2015 10:00 AM;66,107.00;30,938.75;1,875.00;14,554.50;14,509.25;35,168.25
Jul 26, 2015 10:00 AM;Jul 26, 2015 11:00 AM;70,573.00;34,298.00;1,744.50;13,355.50;19,198.00;36,275.00
Jul 26, 2015 11:00 AM;Jul 26, 2015 12:00 PM;75,652.00;36,178.50;1,599.50;12,078.50;22,500.50;39,473.50
Jul 26, 2015 12:00 PM;Jul 26, 2015 1:00 PM;77,336.00;36,170.75;1,132.50;10,914.00;24,124.25;41,165.25
Jul 26, 2015 1:00 PM;Jul 26, 2015 2:00 PM;74,070.00;34,704.50;942.00;9,824.25;23,938.25;39,365.50
Jul 26, 2015 2:00 PM;Jul 26, 2015 3:00 PM;70,845.00;31,754.25;758.25;8,580.50;22,415.50;39,090.75
Jul 26, 2015 3:00 PM;Jul 26, 2015 4:00 PM;65,225.00;27,238.50;612.00;7,092.50;19,534.00;37,986.50
Jul 26, 2015 4:00 PM;Jul 26, 2015 5:00 PM;60,061.00;21,022.50;496.75;5,502.75;15,023.00;39,038.50
Jul 26, 2015 5:00 PM;Jul 26, 2015 6:00 PM;56,728.00;14,325.50;437.50;3,969.25;9,918.75;42,402.50
Jul 26, 2015 6:00 PM;Jul 26, 2015 7:00 PM;52,580.00;8,550.75;417.50;2,767.00;5,366.25;44,029.25
Jul 26, 2015 7:00 PM;Jul 26, 2015 8:00 PM;49,689.00;4,536.00;418.25;1,888.50;2,229.25;45,153.00
Jul 26, 2015 8:00 PM;Jul 26, 2015 9:00 PM;47,740.00;2,591.75;432.25;1,676.50;483.00;45,148.25
Jul 26, 2015 9:00 PM;Jul 26, 2015 10:00 PM;48,213.00;2,661.25;503.75;2,141.75;15.75;45,551.75
Jul 26, 2015 10:00 PM;Jul 26, 2015 11:00 PM;48,934.00;3,672.00;597.00;3,075.00;0.00;45,262.00
Jul 26, 2015 11:00 PM;Jul 27, 2015 12:00 AM;47,033.00;4,772.50;664.50;4,108.00;0.00;42,260.50
Jul 27, 2015 12:00 AM;Jul 27, 2015 1:00 AM;44,922.00;5,408.25;912.00;4,496.25;0.00;39,513.75
Jul 27, 2015 1:00 AM;Jul 27, 2015 2:00 AM;43,951.00;6,232.50;1,156.50;5,076.00;0.00;37,718.50
Jul 27, 2015 2:00 AM;Jul 27, 2015 3:00 AM;43,715.00;7,622.75;1,379.00;6,243.75;0.00;36,092.25
Jul 27, 2015 3:00 AM;Jul 27, 2015 4:00 AM;42,712.00;8,204.75;1,539.75;6,665.00;0.00;34,507.25
Jul 27, 2015 4:00 AM;Jul 27, 2015 5:00 AM;44,317.00;8,840.50;1,810.00;7,030.50;0.00;35,476.50
Jul 27, 2015 5:00 AM;Jul 27, 2015 6:00 AM;48,799.00;9,281.25;1,857.00;7,402.25;22.00;39,517.75
Jul 27, 2015 6:00 AM;Jul 27, 2015 7:00 AM;55,237.00;9,875.50;1,834.25;7,667.25;374.00;45,361.50
Jul 27, 2015 7:00 AM;Jul 27, 2015 8:00 AM;62,456.00;11,209.50;1,789.25;7,875.50;1,544.75;51,246.50
Jul 27, 2015 8:00 AM;Jul 27, 2015 9:00 AM;67,700.00;13,279.50;1,765.00;8,245.50;3,269.00;54,420.50
Jul 27, 2015 9:00 AM;Jul 27, 2015 10:00 AM;71,724.00;15,894.50;1,738.00;8,754.50;5,402.00;55,829.50
Jul 27, 2015 10:00 AM;Jul 27, 2015 11:00 AM;75,527.00;18,791.75;1,669.25;9,402.50;7,720.00;56,735.25
Jul 27, 2015 11:00 AM;Jul 27, 2015 12:00 PM;79,209.00;21,127.00;1,533.50;9,882.75;9,710.75;58,082.00
Jul 27, 2015 12:00 PM;Jul 27, 2015 1:00 PM;80,757.00;23,243.00;1,370.00;10,441.75;11,431.25;57,514.00
Jul 27, 2015 1:00 PM;Jul 27, 2015 2:00 PM;81,140.00;24,397.25;1,202.00;10,659.75;12,535.50;56,742.75
Jul 27, 2015 2:00 PM;Jul 27, 2015 3:00 PM;80,462.00;24,955.25;1,060.50;10,970.75;12,924.00;55,506.75
Jul 27, 2015 3:00 PM;Jul 27, 2015 4:00 PM;79,617.00;24,790.50;994.75;11,454.00;12,341.75;54,826.50
Jul 27, 2015 4:00 PM;Jul 27, 2015 5:00 PM;76,172.00;23,084.50;801.00;11,626.75;10,656.75;53,087.50
Jul 27, 2015 5:00 PM;Jul 27, 2015 6:00 PM;73,155.00;20,556.25;895.75;11,371.00;8,289.50;52,598.75
Jul 27, 2015 6:00 PM;Jul 27, 2015 7:00 PM;68,893.00;17,241.25;1,022.50;10,933.00;5,285.75;51,651.75
Jul 27, 2015 7:00 PM;Jul 27, 2015 8:00 PM;65,141.00;14,092.75;1,138.75;10,389.00;2,565.00;51,048.25
Jul 27, 2015 8:00 PM;Jul 27, 2015 9:00 PM;61,253.00;11,894.00;1,224.50;10,128.25;541.25;49,359.00
Jul 27, 2015 9:00 PM;Jul 27, 2015 10:00 PM;60,158.00;11,594.50;1,293.00;10,283.25;18.25;48,563.50
Jul 27, 2015 10:00 PM;Jul 27, 2015 11:00 PM;59,522.00;12,504.25;1,352.25;11,152.00;0.00;47,017.75
Jul 27, 2015 11:00 PM;Jul 28, 2015 12:00 AM;56,729.00;13,430.25;1,440.50;11,989.75;0.00;43,298.75
Jul 28, 2015 12:00 AM;Jul 28, 2015 1:00 AM;55,481.00;14,991.75;1,552.25;13,439.50;0.00;40,489.25
Jul 28, 2015 1:00 AM;Jul 28, 2015 2:00 AM;53,632.00;15,494.50;1,587.00;13,907.50;0.00;38,137.50
Jul 28, 2015 2:00 AM;Jul 28, 2015 3:00 AM;51,084.00;16,181.50;1,592.75;14,588.75;0.00;34,902.50
Jul 28, 2015 3:00 AM;Jul 28, 2015 4:00 AM;49,221.00;16,457.25;1,548.75;14,908.50;0.00;32,763.75
Jul 28, 2015 4:00 AM;Jul 28, 2015 5:00 AM;50,352.00;16,304.50;1,174.50;15,130.00;0.00;34,047.50
Jul 28, 2015 5:00 AM;Jul 28, 2015 6:00 AM;55,354.00;16,589.00;1,178.50;15,377.75;32.75;38,765.00
Jul 28, 2015 6:00 AM;Jul 28, 2015 7:00 AM;60,739.00;17,776.50;1,209.75;15,928.75;638.00;42,962.50
Jul 28, 2015 7:00 AM;Jul 28, 2015 8:00 AM;67,402.00;20,730.50;1,269.00;16,836.50;2,625.00;46,671.50
Jul 28, 2015 8:00 AM;Jul 28, 2015 9:00 AM;74,235.00;24,622.25;1,351.25;17,977.25;5,293.75;49,612.75
Jul 28, 2015 9:00 AM;Jul 28, 2015 10:00 AM;79,824.00;28,838.50;1,444.75;19,200.75;8,193.00;50,985.50
Jul 28, 2015 10:00 AM;Jul 28, 2015 11:00 AM;84,572.00;33,025.00;1,516.25;20,281.25;11,227.50;51,547.00
Jul 28, 2015 11:00 AM;Jul 28, 2015 12:00 PM;88,175.00;36,267.75;1,531.00;20,891.50;13,845.25;51,907.25
Jul 28, 2015 12:00 PM;Jul 28, 2015 1:00 PM;89,012.00;38,329.75;1,629.00;21,118.00;15,582.75;50,682.25
Jul 28, 2015 1:00 PM;Jul 28, 2015 2:00 PM;88,811.00;39,305.00;1,661.00;21,071.00;16,573.00;49,506.00
Jul 28, 2015 2:00 PM;Jul 28, 2015 3:00 PM;87,477.00;39,561.50;1,746.75;21,047.00;16,767.75;47,915.50
Jul 28, 2015 3:00 PM;Jul 28, 2015 4:00 PM;85,710.00;38,411.25;1,910.50;20,867.50;15,633.25;47,298.75
Jul 28, 2015 4:00 PM;Jul 28, 2015 5:00 PM;81,654.00;35,443.25;1,972.25;20,381.00;13,090.00;46,210.75
Jul 28, 2015 5:00 PM;Jul 28, 2015 6:00 PM;77,193.00;30,793.00;1,992.75;19,371.25;9,429.00;46,400.00
Jul 28, 2015 6:00 PM;Jul 28, 2015 7:00 PM;72,810.00;25,335.75;1,921.50;17,734.25;5,680.00;47,474.25
Jul 28, 2015 7:00 PM;Jul 28, 2015 8:00 PM;68,434.00;20,229.00;1,858.50;15,695.75;2,674.75;48,205.00
Jul 28, 2015 8:00 PM;Jul 28, 2015 9:00 PM;63,424.00;16,305.50;1,798.75;13,950.50;556.25;47,118.50
Jul 28, 2015 9:00 PM;Jul 28, 2015 10:00 PM;61,084.00;14,655.25;1,721.75;12,915.50;18.00;46,428.75
Jul 28, 2015 10:00 PM;Jul 28, 2015 11:00 PM;59,641.00;14,099.25;1,683.50;12,415.75;0.00;45,541.75
Jul 28, 2015 11:00 PM;Jul 29, 2015 12:00 AM;56,457.00;13,791.25;1,563.75;12,227.50;0.00;42,665.75
Jul 29, 2015 12:00 AM;Jul 29, 2015 1:00 AM;53,568.00;12,974.75;1,586.25;11,388.50;0.00;40,593.25
Jul 29, 2015 1:00 AM;Jul 29, 2015 2:00 AM;51,968.00;12,804.75;1,617.50;11,187.25;0.00;39,163.25
Jul 29, 2015 2:00 AM;Jul 29, 2015 3:00 AM;51,104.00;13,960.50;1,651.75;12,308.75;0.00;37,143.50
Jul 29, 2015 3:00 AM;Jul 29, 2015 4:00 AM;49,276.00;13,942.00;1,704.50;12,237.50;0.00;35,334.00
Jul 29, 2015 4:00 AM;Jul 29, 2015 5:00 AM;49,683.00;13,749.25;1,777.75;11,971.50;0.00;35,933.75
Jul 29, 2015 5:00 AM;Jul 29, 2015 6:00 AM;52,498.00;13,547.25;1,840.25;11,667.75;39.25;38,950.75
Jul 29, 2015 6:00 AM;Jul 29, 2015 7:00 AM;57,760.00;13,984.25;1,948.50;11,386.25;649.50;43,775.75
Jul 29, 2015 7:00 AM;Jul 29, 2015 8:00 AM;64,402.00;16,117.25;1,954.75;11,486.50;2,676.00;48,284.75
Jul 29, 2015 8:00 AM;Jul 29, 2015 9:00 AM;70,150.00;19,502.00;1,978.75;12,087.75;5,435.50;50,648.00
Jul 29, 2015 9:00 AM;Jul 29, 2015 10:00 AM;75,300.00;23,442.50;2,019.25;13,144.75;8,278.50;51,857.50
Jul 29, 2015 10:00 AM;Jul 29, 2015 11:00 AM;79,353.00;27,251.00;2,063.25;14,495.50;10,692.25;52,102.00
Jul 29, 2015 11:00 AM;Jul 29, 2015 12:00 PM;83,090.00;30,284.75;2,107.25;15,921.50;12,256.00;52,805.25
Jul 29, 2015 12:00 PM;Jul 29, 2015 1:00 PM;85,077.00;32,663.25;2,233.00;17,356.25;13,074.00;52,413.75
Jul 29, 2015 1:00 PM;Jul 29, 2015 2:00 PM;85,849.00;34,259.25;2,267.00;18,592.50;13,399.75;51,589.75
Jul 29, 2015 2:00 PM;Jul 29, 2015 3:00 PM;84,673.00;35,469.00;2,270.50;19,418.50;13,780.00;49,204.00
Jul 29, 2015 3:00 PM;Jul 29, 2015 4:00 PM;82,913.00;34,929.50;2,226.50;20,025.75;12,677.25;47,983.50
Jul 29, 2015 4:00 PM;Jul 29, 2015 5:00 PM;80,312.00;33,971.25;2,218.50;20,403.25;11,349.50;46,340.75
Jul 29, 2015 5:00 PM;Jul 29, 2015 6:00 PM;77,140.00;31,544.75;2,264.00;20,117.00;9,163.75;45,595.25
Jul 29, 2015 6:00 PM;Jul 29, 2015 7:00 PM;73,729.00;27,452.50;2,328.00;19,085.50;6,039.00;46,276.50
Jul 29, 2015 7:00 PM;Jul 29, 2015 8:00 PM;69,851.00;22,956.75;2,353.25;17,765.25;2,838.25;46,894.25
Jul 29, 2015 8:00 PM;Jul 29, 2015 9:00 PM;65,233.00;19,762.25;2,376.25;16,766.75;619.25;45,470.75
Jul 29, 2015 9:00 PM;Jul 29, 2015 10:00 PM;62,670.00;18,740.75;2,388.50;16,331.50;20.75;43,929.25
Jul 29, 2015 10:00 PM;Jul 29, 2015 11:00 PM;60,913.00;18,776.00;2,409.00;16,367.00;0.00;42,137.00
Jul 29, 2015 11:00 PM;Jul 30, 2015 12:00 AM;58,171.00;19,042.75;2,391.00;16,651.75;0.00;39,128.25
Jul 30, 2015 12:00 AM;Jul 30, 2015 1:00 AM;56,313.00;20,192.75;2,430.25;17,762.50;0.00;36,120.25
Jul 30, 2015 1:00 AM;Jul 30, 2015 2:00 AM;53,918.00;20,513.75;2,421.50;18,092.25;0.00;33,404.25
Jul 30, 2015 2:00 AM;Jul 30, 2015 3:00 AM;52,014.00;21,492.25;2,416.00;19,076.25;0.00;30,521.75
Jul 30, 2015 3:00 AM;Jul 30, 2015 4:00 AM;51,434.00;21,335.50;2,430.00;18,905.50;0.00;30,098.50
Jul 30, 2015 4:00 AM;Jul 30, 2015 5:00 AM;52,054.00;21,035.25;2,436.75;18,598.50;0.00;31,018.75
Jul 30, 2015 5:00 AM;Jul 30, 2015 6:00 AM;54,973.00;20,705.25;2,406.75;18,259.50;39.00;34,267.75
Jul 30, 2015 6:00 AM;Jul 30, 2015 7:00 AM;60,432.00;21,381.25;2,407.00;18,133.50;840.75;39,050.75
Jul 30, 2015 7:00 AM;Jul 30, 2015 8:00 AM;66,316.00;24,286.50;2,405.50;18,090.25;3,790.75;42,029.50
Jul 30, 2015 8:00 AM;Jul 30, 2015 9:00 AM;73,699.00;28,744.25;2,403.25;18,128.50;8,212.50;44,954.75
Jul 30, 2015 9:00 AM;Jul 30, 2015 10:00 AM;79,910.00;33,663.00;2,403.25;18,406.25;12,853.50;46,247.00
Jul 30, 2015 10:00 AM;Jul 30, 2015 11:00 AM;84,705.00;37,505.50;2,403.25;18,578.50;16,523.75;47,199.50
Jul 30, 2015 11:00 AM;Jul 30, 2015 12:00 PM;87,078.00;39,413.50;2,398.25;18,624.75;18,390.50;47,664.50
Jul 30, 2015 12:00 PM;Jul 30, 2015 1:00 PM;88,578.00;39,828.75;2,380.50;18,361.50;19,086.75;48,749.25
Jul 30, 2015 1:00 PM;Jul 30, 2015 2:00 PM;87,493.00;39,101.75;2,375.25;17,758.50;18,968.00;48,391.25
Jul 30, 2015 2:00 PM;Jul 30, 2015 3:00 PM;85,164.00;37,299.00;2,369.50;17,113.50;17,816.00;47,865.00
Jul 30, 2015 3:00 PM;Jul 30, 2015 4:00 PM;81,828.00;34,669.25;2,375.75;16,383.00;15,910.50;47,158.75
Jul 30, 2015 4:00 PM;Jul 30, 2015 5:00 PM;77,792.00;31,474.00;2,366.50;15,572.00;13,535.50;46,318.00
Jul 30, 2015 5:00 PM;Jul 30, 2015 6:00 PM;73,276.00;27,248.75;2,360.00;14,460.25;10,428.50;46,027.25
Jul 30, 2015 6:00 PM;Jul 30, 2015 7:00 PM;68,218.00;22,299.50;2,356.25;13,161.00;6,782.25;45,918.50
Jul 30, 2015 7:00 PM;Jul 30, 2015 8:00 PM;64,518.00;17,485.75;2,337.00;11,875.50;3,273.25;47,032.25
